step,avg_interval_loss,train_ppl,lr,grad_norm,interval_sec,steps_per_sec,sec_per_step,examples_seen,approx_epochs,batch_input_len,batch_label_len,cuda_mem_alloc_gb,cuda_mem_peak_gb,text_eval_sec,text_samples,text_batches,bleu,chrf,comet,bleu_en_to_ar,bleu_ar_to_en,chrf_en_to_ar,chrf_ar_to_en
23880,2.3331595461815597,10.310466519008727,7.185113794714477e-05,2.744387626647949,15.672923564910889,2.5521722117980246,0.3918230891227722,3056640,2.0516400286739893,31,20,0.8361191749572754,2.753751754760742,3.5852737426757812,64,4,2.044069709006451,28.89140580404492,,1.6096100533151465,2.7870014615665446,28.655109010129,29.23117373624242
23920,2.3407344330102204,10.388863686013144,7.146230841401113e-05,2.9370245933532715,15.666908025741577,2.5531521557589945,0.39167270064353943,3061760,2.055076611636592,60,62,0.9171247482299805,2.753751754760742,3.597461700439453,64,4,1.580065640854957,23.311781811033406,,1.1166154876689856,1.9559259080568678,24.432562812564072,22.638994498610288
23960,2.3288762092590334,10.266397765117064,7.107496561525249e-05,3.067732095718384,15.64409852027893,2.5568747184856524,0.39110246300697327,3066880,2.058513194599195,32,23,0.8418722152709961,2.753751754760742,3.6005470752716064,64,4,1.8573119988379188,24.7677715804716,,1.2191618352931783,2.319798098078839,25.096422721268592,24.62955125406657
24000,2.3020748160779476,9.994898532530257,7.068911570748705e-05,2.8120617866516113,15.523370504379272,2.5767599883489005,0.3880842626094818,3072000,2.061949777561798,15,16,0.8279972076416016,2.753751754760742,3.609945058822632,64,4,1.655378641765555,24.73856120738122,,1.005485709118241,2.1477261220382027,29.110307219567343,21.885058681041908
24040,2.3563661321997644,10.552535177083808,7.03047648236042e-05,2.7478199005126953,52.37230563163757,0.7637624411906053,1.3093076407909394,3077120,2.065386360524401,14,16,0.8279666900634766,2.753751754760742,3.655517339706421,64,4,1.212051165603597,20.84888639196924,,0.9329351659691818,1.484556150812734,23.499741464483378,19.19632762838488
24080,2.2971145655959844,9.945444086884432,6.992191907266728e-05,3.0899059772491455,15.686712503433228,2.549928800648671,0.39216781258583067,3082240,2.068822943487004,15,19,0.8337197303771973,2.753751754760742,3.556108236312866,64,4,2.084479160442984,25.490703794464547,,1.6483083112927204,2.522033571486045,27.876344102556082,23.658888499650658
24120,2.291003519669175,9.884852349318319,6.954058453981609e-05,3.3198609352111816,15.703455448150635,2.5472100794676193,0.3925863862037659,3087360,2.072259526449607,19,23,0.8414726257324219,2.753751754760742,3.5885565280914307,64,4,1.2972605085073363,20.215389733044947,,1.10708428360056,1.5246773500079658,23.262883455088495,17.403666091191173
24160,2.2831076715141534,9.8071103794258,6.916076728617051e-05,2.802816152572632,15.664124488830566,2.5536058544811957,0.39160311222076416,3092480,2.07569610941221,32,24,0.8437795639038086,2.753751754760742,3.5827224254608154,64,4,1.5739183207241232,22.175925159010333,,0.7190623803814852,2.1739656232044364,21.728138956211435,22.395157275183802
24200,2.3241506651043893,10.217997897092728,6.878247334873395e-05,3.0337390899658203,15.63102650642395,2.559012997870679,0.39077566266059877,3097600,2.079132692374813,21,23,0.8415346145629883,2.753751754760742,3.6966392993927,64,4,2.0784922712569127,23.29745027270011,,1.7484795062973721,2.321356762868328,29.413096615778823,20.284748129299487
24240,2.3558057181537153,10.546623044924827,6.840570874029755e-05,2.9029953479766846,15.65135407447815,2.5556894189254797,0.39128385186195375,3102720,2.082569275337416,19,17,0.8300280570983887,2.753751754760742,3.5485680103302,64,4,1.3958051511264424,22.57068046819951,,1.042104425252685,1.7593192140040803,24.999287350316507,20.835117866762587
24280,2.3232702504843474,10.209005781332499,6.803047944934452e-05,2.9679863452911377,15.703022956848145,2.547280234507704,0.39257557392120357,3107840,2.086005858300019,20,28,0.8510403633117676,2.753751754760742,3.6074955463409424,64,4,1.2755091325609198,23.652004800106155,,0.8352439806152147,1.6849319459972492,26.633418154087945,21.583069647390463
24320,2.3466887559741734,10.450906864884235,6.765679143995497e-05,2.7733514308929443,15.815806865692139,2.5291153552695778,0.3953951716423035,3112960,2.089442441262622,27,29,0.8531637191772461,2.753751754760742,3.5503008365631104,64,4,1.3909018555469244,19.40080954617288,,0.8039356071295392,1.7229566128175617,22.061698968223265,18.19409225630986
24360,2.3305515121668576,10.283611506235056,6.72846506517111e-05,2.794149875640869,15.755831718444824,2.5387425249771702,0.3938957929611206,3118080,2.092879024225225,28,28,0.8512864112854004,2.753751754760742,3.586550235748291,64,4,2.037929665978654,24.782747301359002,,1.229789591556226,2.84126384787843,24.446542778849295,24.972802604920723
24400,2.3028035435825585,10.0021847445058,6.691406299960276e-05,2.8432729244232178,15.658256769180298,2.5545627836893607,0.39145641922950747,3123200,2.096315607187828,23,18,0.8320584297180176,2.753751754760742,3.627126455307007,64,4,1.6083553895589815,20.605042914608138,,1.2149414508718048,1.8631646250282758,27.494617352311362,18.273881908344926
24440,2.353322050720453,10.52046124279371,6.654503437393365e-05,2.9774200916290283,49.26714515686035,0.8119000983849392,1.231678628921509,3128320,2.099752190150431,21,19,0.8339047431945801,2.753751754760742,3.539726734161377,64,4,1.844220319112242,22.653230830469134,,1.426344577218155,2.110162163586773,28.764158630429336,19.467864551401046
24480,2.351365491002798,10.499897455813594,6.617757064022741e-05,3.322563648223877,15.723918199539185,2.5438951979012625,0.39309795498847966,3133440,2.103188773113034,20,21,0.8376884460449219,2.753751754760742,3.6650125980377197,64,4,1.7969920238030415,23.0349475350768,,1.3745919300687592,2.1444797353137366,29.563012839723985,20.537372896457033
24520,2.3107980977743865,10.082468240265767,6.58116776391345e-05,3.1844804286956787,16.794113159179688,2.381786976237917,0.41985282897949217,3138560,2.106625356075637,18,15,0.8261823654174805,2.753751754760742,3.7891836166381836,64,4,1.3444422080191876,21.583531307736685,,0.962598643444825,1.8217464064256301,24.440358285537442,19.51700438277407
24560,2.3373534049838782,10.353797959235429,6.544736118633938e-05,2.9481828212738037,15.95327639579773,2.50732194488503,0.3988319098949432,3143680,2.11006193903824,36,41,0.8763298988342285,2.753751754760742,3.7181077003479004,64,4,1.3036131838142182,18.89828546544544,,0.8392657895429471,1.6485008253925042,25.14844569725983,16.242062736342106
24600,2.3515912652015687,10.502268329379826,6.508462707246819e-05,3.094306468963623,15.916793823242188,2.513068928592314,0.39791984558105464,3148800,2.113498522000843,25,29,0.8531026840209961,2.753751754760742,3.5874528884887695,64,4,1.1318938656159692,23.283088902598095,,0.8625125647770203,1.6072845395343047,22.839765006146333,23.783972911724913
24640,2.3314793195575474,10.293157144565656,6.472348106299646e-05,2.7818188667297363,16.07606863975525,2.488170515836326,0.40190171599388125,3153920,2.116935104963446,17,17,0.8299670219421387,2.753751754760742,3.6429972648620605,64,4,1.9438404997730296,25.960262166561733,,1.5213254115331363,2.5639619427981377,27.624683256263864,24.498493024951447
24680,2.281727013364434,9.793579455494854,6.436392889815763e-05,3.1649487018585205,15.74716329574585,2.540140039749644,0.39367908239364624,3159040,2.120371687926049,20,17,0.8300585746765137,2.753751754760742,3.6570897102355957,64,4,1.9117099621929803,23.195951343043454,,1.9093545020935665,1.906626581957631,29.749855464488128,20.339310824543926
24720,2.306558610498905,10.039814223921416,6.40059762928518e-05,2.971142053604126,15.611716985702515,2.5621781407280637,0.3902929246425629,3164160,2.123808270888652,19,17,0.8300280570983887,2.753751754760742,3.6553618907928467,64,4,1.6651646132097309,21.361065833252404,,1.1596366795736626,2.120563906969145,25.547570378779476,18.97687477987942
24760,2.2767524033784867,9.744981196250933,6.364962893655496e-05,2.810014486312866,15.858602523803711,2.522290343046314,0.3964650630950928,3169280,2.127244853851255,22,22,0.8396577835083008,2.753751754760742,3.6464345455169678,64,4,1.455487218416459,19.675973496470057,,1.071829219226451,1.766666407420575,25.270065965985633,17.33669663433581
24800,2.353848996385932,10.52600641511839,6.329489249322826e-05,2.7553293704986572,15.662672281265259,2.553842619043085,0.39156680703163144,3174400,2.130681436813858,21,22,0.8396272659301758,2.753751754760742,3.7073984146118164,64,4,2.021531648465996,22.3417429777182,,0.659385205560538,3.128290478511825,22.985492147956894,22.120747070404732
24840,2.3450844161212445,10.434153501139683,6.294177260122844e-05,3.210104465484619,50.70209050178528,0.7889221056593624,1.267552262544632,3179520,2.134118019776461,18,15,0.8261823654174805,2.753751754760742,3.532334089279175,64,4,1.6423343570469942,23.0005992725111,,0.8973831079574862,2.2069257246095333,26.50759655337882,21.42571031882455
24880,2.315318116918206,10.128144340386488,6.259027487321781e-05,2.968975782394409,15.719652891159058,2.5445854483527772,0.39299132227897643,3184640,2.137554602739064,21,19,0.8339047431945801,2.753751754760742,3.7069504261016846,64,4,1.3214111030751228,21.928736727241883,,0.992890394887984,1.65042867860855,25.08752504230388,20.192971629098412
24920,2.3316541060805323,10.29495640695232,6.224040489607537e-05,2.968491792678833,15.702815532684326,2.547313882452657,0.39257038831710817,3189760,2.140991185701667,20,20,0.8357806205749512,2.753751754760742,3.543459177017212,64,4,1.2291928610128244,21.277101114530637,,0.7404980841750456,1.6847619763339596,23.194580413405678,19.97493406283057
24960,2.322265401110053,10.198752420665237,6.18921682308076e-05,3.0628573894500732,15.79039454460144,2.533185595015772,0.39475986361503607,3194880,2.14442776866427,21,25,0.8453497886657715,2.753751754760742,3.6959171295166016,64,4,1.7555444803180629,24.367599073960967,,1.9153253942145272,1.6043652761581213,34.09101824535454,17.89484820073395
25000,2.3092807345092297,10.06718107436095,6.154557041246055e-05,2.888652801513672,15.523290395736694,2.576773285835429,0.3880822598934174,3200000,2.147864351626873,65,63,0.9191865921020508,2.753751754760742,3.6555428504943848,64,4,1.4815275991196808,21.339885666796512,,0.8491290562824532,2.1677798270102078,22.20675312279481,20.80384744595456
25040,2.3389347545802592,10.370183885983957,6.120061695003149e-05,2.8185861110687256,16.452701568603516,2.4312116665588523,0.4113175392150879,3205120,2.151300934589476,15,19,0.8337197303771973,2.753751754760742,3.631345272064209,64,4,1.5974243260467933,20.857835242758053,,1.1793083598062866,1.8898795000306445,22.25449337760399,20.38397348748024
25080,2.3330503180623055,10.309340387645948,6.085731332638153e-05,2.9330129623413086,15.831871747970581,2.5265490168670315,0.3957967936992645,3210240,2.154737517552079,17,18,0.8318743705749512,2.753751754760742,3.8308770656585693,64,4,1.3499234391332575,20.749275379840007,,1.1265097038324776,1.558323410464027,26.517839189314895,17.49123296404221
25120,2.3538143020123243,10.525641228254226,6.051566499814834e-05,3.35231876373291,15.678715705871582,2.551229370465608,0.39196789264678955,3215360,2.158174100514682,61,71,0.9343233108520508,2.753751754760742,3.6356217861175537,64,4,1.982795778851132,25.31076899749446,,1.6934721180141932,2.253860542607342,31.718766224322177,21.444237093469553
25160,2.2958886548876762,9.933259330716968,6.017567739565968e-05,3.4622418880462646,15.674128532409668,2.5519760104870457,0.39185321331024175,3220480,2.161610683477285,33,32,0.8590707778930664,2.753751754760742,3.6960768699645996,64,4,1.248271414987779,17.789857769985726,,0.6842268804350473,1.6744390607328454,23.38959674644598,15.753170300975992
25200,2.274249900504947,9.720624841439687,5.983735592284678e-05,3.1717538833618164,15.617266654968262,2.561267658657474,0.39043166637420657,3225600,2.165047266439888,17,13,0.8223371505737305,2.753751754760742,3.4919273853302,64,4,1.6992927579935164,19.972522600191958,,0.756925370212906,2.25178526324968,22.787167829416855,18.97518668469063
25240,2.325842759758234,10.23530235296721,5.950070595715859e-05,3.167419910430908,50.215933322906494,0.7965599233770212,1.2553983330726624,3230720,2.168483849402491,27,24,0.8436260223388672,2.753751754760742,3.780240535736084,64,4,1.3631936811378873,20.721170379193197,,0.6716332713187592,1.978591682234718,25.950087204659166,17.937738711815836
25280,2.304128160700202,10.01544258847721,5.916573284947631e-05,3.001314401626587,15.972646236419678,2.5042813449905927,0.39931615591049197,3235840,2.171920432365094,22,22,0.8396577835083008,2.753751754760742,3.6737823486328125,64,4,1.76200832568498,23.571791988064483,,1.5212207289273685,1.9429658203555256,30.950731067972402,20.545027178190395
25320,2.3668196972459556,10.663425379118904,5.883244192402843e-05,3.43854022026062,15.652923345565796,2.555433200363261,0.39132308363914486,3240960,2.175357015327697,25,21,0.8378429412841797,2.753751754760742,3.5729103088378906,64,4,1.656677338777505,21.50731237914606,,1.2594337069435138,2.105373903933262,27.520158675742977,18.69337970748319
25360,2.3347760044038295,10.327146434950487,5.850083847830577e-05,3.180190324783325,15.612447738647461,2.562058215956935,0.39031119346618653,3246080,2.1787935982903,23,15,0.8263359069824219,2.753751754760742,3.5998048782348633,64,4,2.045142283835877,25.198625979118734,,1.92564265939234,2.144583000092982,33.615731440535455,20.75361433235289
25400,2.278515874221921,9.76218134798592,5.817092778297775e-05,3.010585308074951,15.610149145126343,2.5624354788748724,0.39025372862815855,3251200,2.182230181252903,16,21,0.8375654220581055,2.753751754760742,3.6777634620666504,64,4,1.7550182909170884,22.528440054084623,,1.4870892915984495,2.077276526687555,29.7343737853085,17.768805924643807
25440,2.292971233278513,9.904322056934634,5.784271508180823e-05,3.2719337940216064,15.677717208862305,2.551391855530395,0.3919429302215576,3256320,2.185666764215506,18,15,0.8261823654174805,2.753751754760742,3.482692241668701,64,4,1.6382120591141336,23.84048021587188,,1.4540662217005187,1.8288350975901269,30.100103955101098,20.153002072963062
25480,2.344697913900018,10.430121456882098,5.751620559157244e-05,2.9170498847961426,15.786385536193848,2.533828906451764,0.3946596384048462,3261440,2.189103347178109,26,28,0.8512253761291504,2.753751754760742,3.645382881164551,64,4,1.6726986101613477,22.22116992647201,,1.2070344001139401,2.202962885979555,26.8830986531313,19.65461774990525
25520,2.306304493919015,10.03726326480233,5.719140450197376e-05,3.1005640029907227,18.19721031188965,2.1981391276147915,0.4549302577972412,3266560,2.192539930140712,18,15,0.8261823654174805,2.753751754760742,3.570006847381592,64,4,1.494845217523398,21.63346935121332,,0.7415907722833865,2.1669495853054164,23.419675827177365,20.6922272061706
25560,2.261416020616889,9.596668630729443,5.686831697556156e-05,3.188955545425415,15.526659965515137,2.5762140788064136,0.38816649913787843,3271680,2.195976513103315,25,28,0.8511948585510254,2.753751754760742,3.5134880542755127,64,4,1.7059170798136292,23.91615679839955,,1.2368570361914653,2.2487849140283065,26.296098185831053,22.63368175690076
25600,2.3078955084085466,10.053245406630152,5.654694814764891e-05,2.9046530723571777,15.450185298919678,2.588965713103578,0.38625463247299197,3276800,2.199413096065918,15,16,0.8279972076416016,2.753751754760742,3.6299431324005127,64,4,1.5694058476387875,23.257195096390927,,1.2184030827008596,1.900110436409709,29.74747379884153,19.29343337507327
25640,2.3652992479503157,10.647224500940075,5.622730312623104e-05,3.304835081100464,48.807251930236816,0.8195503417642616,1.2201812982559206,3281920,2.202849679028521,21,22,0.8396272659301758,2.753751754760742,3.5233778953552246,64,4,1.3338132623598131,19.599736613105158,,1.1457345782558508,1.5858828154946203,22.997030004438653,17.46343492426987
25680,2.365962541848421,10.654289082671271,5.590938699190413e-05,2.9555575847625732,15.629529237747192,2.559258144729989,0.3907382309436798,3287040,2.206286261991124,21,20,0.8358120918273926,2.753751754760742,3.5740556716918945,64,4,1.1974585494808434,19.68963694404043,,1.397143426666112,0.8934161710039465,28.115994576072044,13.503468569677029
25720,2.3043948825448752,10.018114282083314,5.559320479778467e-05,2.9268956184387207,15.677669286727905,2.5513996544028656,0.39194173216819767,3292160,2.2097228449537267,31,26,0.8475642204284668,2.753751754760742,3.4979028701782227,64,4,2.0518536393851248,22.971191155190358,,1.4745804744021085,2.6843815116819085,26.023222084935053,21.531320664894945
25760,2.3396449733525513,10.377551601287065,5.527876156942894e-05,3.098942995071411,15.597204685211182,2.5645620998951717,0.38993011713027953,3297280,2.21315942791633,20,20,0.8357806205749512,2.753751754760742,3.5767483711242676,64,4,1.8937736079539647,22.706317064814556,,1.4931198945157724,2.276856034564713,27.296652842356295,20.20557635699433
25800,2.2893450085073708,9.868471798781913,5.4966062304753264e-05,2.9640345573425293,15.625187635421753,2.559969258181668,0.39062969088554383,3302400,2.216596010878933,25,30,0.8550100326538086,2.753751754760742,3.7718169689178467,64,4,1.5121149947842893,21.279756610527624,,1.4219957710081517,1.5996740183956657,22.79439718720296,20.0889522648422
25840,2.326632975786924,10.243393649460062,5.465511197395455e-05,3.117093324661255,15.722047328948975,2.5441979128473986,0.3930511832237244,3307520,2.2200325938415357,23,21,0.8377809524536133,2.753751754760742,3.553704023361206,64,4,1.7179618413326176,23.891698230270414,,1.5068765724575564,1.9135004684774177,27.868113981324694,21.40309309473206
25880,2.3409738037735224,10.391350773899692,5.434591551943135e-05,3.19266414642334,15.704883813858032,2.5469784096526644,0.39262209534645076,3312640,2.223469176804139,21,18,0.8319973945617676,2.753751754760742,3.5646345615386963,64,4,1.8354701992984221,23.22828406371535,,1.3535528494681477,2.579174096565256,27.564318411223937,19.052500232254275
25920,2.308460831642151,10.058930346594563,5.403847785570508e-05,3.0310864448547363,15.81258249282837,2.5296310718468398,0.3953145623207092,3317760,2.226905759766742,22,22,0.8396577835083008,2.753751754760742,3.5833356380462646,64,4,1.4401203842602992,19.09584435917923,,1.2935418920952104,1.5682504669526371,28.242770629252835,13.854316697027128
25960,2.3139186166226864,10.113979913260895,5.3732803869342226e-05,3.0285794734954834,16.14569115638733,2.477441170685082,0.40364227890968324,3322880,2.2303423427293447,19,21,0.8376579284667969,2.753751754760742,3.6253561973571777,64,4,1.8294483526314151,21.468511936604518,,0.7739634362227837,2.5697828971874523,21.94564180576528,21.296400665845553
26000,2.297608545050025,9.950358145546744,5.34288984188764e-05,2.9824938774108887,15.93182373046875,2.5106981270136806,0.39829559326171876,3328000,2.233778925691948,20,16,0.828150749206543,2.753751754760742,3.558783769607544,64,4,1.405484540080136,19.853873321351664,,0.9721242187547579,1.8043392834583911,20.58779992616975,19.428782743947092
26040,2.2896182034164667,9.871168183340394,5.3126766334731396e-05,2.9299376010894775,50.15773248672485,0.7974842166277497,1.2539433121681212,3333120,2.237215508654551,23,24,0.8435029983520508,2.753751754760742,3.538396120071411,64,4,1.9729244948658713,21.861069772155243,,1.0569067325465111,2.458481482862017,25.51231523657283,20.676201810561405
26080,2.285451979935169,9.830128240815503,5.282641241914396e-05,3.1200144290924072,15.65741491317749,2.554700135482484,0.3914353728294373,3338240,2.2406520916171537,21,17,0.8300900459289551,2.753751754760742,3.6121768951416016,64,4,1.274917105740926,19.433567595555076,,0.8485114457747822,1.5897001343746329,23.955142928829837,16.922320039193618
26120,2.2572375167161227,9.556652575266492,5.2527841446088026e-05,2.93471360206604,15.708298921585083,2.5464246765151133,0.3927074730396271,3343360,2.244088674579757,20,20,0.8357806205749512,2.753751754760742,3.567575216293335,64,4,2.20465883357993,24.7616427949011,,1.220356834082568,2.7401918945910713,29.732723154313845,23.40203696862172
26160,2.2704357344657184,9.68361938163593,5.223105816119839e-05,2.809833526611328,15.787883520126343,2.533588492023527,0.3946970880031586,3348480,2.24752525754236,16,14,0.8242130279541016,2.753751754760742,3.5745036602020264,64,4,1.5161165878504985,19.76080638039421,,0.8876657830364336,2.222346212127327,25.49727126115223,16.34322027015726
26200,2.264084964990616,9.622315815708669,5.193606728169558e-05,2.9346649646759033,15.588310241699219,2.566025398506552,0.3897077560424804,3353600,2.2509618405049627,19,22,0.8395652770996094,2.753751754760742,3.533291816711426,64,4,1.652657056018826,23.051412420570465,,1.1910868247633688,2.211226573367516,25.758504103614992,21.08838444097128
26240,2.283968797326088,9.815559172528834,5.164287349631055e-05,3.117920160293579,15.743375539779663,2.5407511812781047,0.39358438849449157,3358720,2.254398423467566,21,18,0.8319973945617676,2.753751754760742,3.6062698364257812,64,4,1.5813625927976473,19.815980294504232,,0.9693074179457419,2.1324258088817567,24.756745870190016,17.516189506521197
26280,2.3003691866993905,9.977865470132635,5.135148146521056e-05,3.0961780548095703,15.609875440597534,2.5624804087782542,0.39024688601493834,3363840,2.257835006430169,19,20,0.8357958793640137,2.753751754760742,3.616591215133667,64,4,1.7536681247587151,22.71297981642095,,1.155080007876533,2.2224803769682744,26.615973115772352,20.733936307451852
26320,2.2866649102419614,9.842058735244898,5.1061895819924775e-05,3.0045385360717773,15.815630912780762,2.529143492320349,0.395390772819519,3368960,2.2612715893927717,21,18,0.8319973945617676,2.753751754760742,3.6013123989105225,64,4,1.4861671416225712,22.562359261502873,,0.853840088560246,2.021266827061434,26.67863269147408,20.394975007607766
26360,2.2719500035047533,9.698294094578968,5.0774121163270794e-05,3.3178744316101074,15.644974708557129,2.556731522111168,0.3911243677139282,3374080,2.264708172355375,32,25,0.8456873893737793,2.753751754760742,3.613837957382202,64,4,1.747032724067875,23.568478269413763,,1.7951770478762463,1.6776116384929778,30.143448405862973,18.76708590989172
26400,2.313738700002432,10.112160403862479,5.0488162069281445e-05,3.0518605709075928,15.61600375175476,2.561474794439981,0.39040009379386903,3379200,2.268144755317978,28,28,0.8512864112854004,2.753751754760742,3.524513006210327,64,4,1.5668332604032968,23.10116968626645,,1.0638680879551745,2.0102106986844634,26.70074326306336,21.3387817250721
26440,2.2470126654952765,9.459435088669624,5.020402308313218e-05,2.922710418701172,49.22789239883423,0.8125474817391786,1.2306973099708556,3384320,2.2715813382805807,26,16,0.8283357620239258,2.753751754760742,3.586803436279297,64,4,2.097385987510229,27.136768275533885,,1.4890009514275575,2.5493232070850502,30.597818826659097,25.355786361635857
26480,2.3231034627184273,10.207303186055942,4.992170872106868e-05,3.085965871810913,15.588456392288208,2.56600134056817,0.3897114098072052,3389440,2.275017921243184,18,18,0.8319048881530762,2.753751754760742,3.6280417442321777,64,4,1.624577527407054,22.435982095148436,,1.1160419461059925,2.076138320328203,26.542893810550417,20.424123024606434
26520,2.3289954151958225,10.267621653626044,4.964122347033518e-05,3.250891923904419,16.305529594421387,2.453155524226898,0.4076382398605347,3394560,2.278454504205787,26,21,0.8378734588623047,2.753751754760742,3.686821699142456,64,4,1.3808802649394347,21.365398916573614,,1.0018648708141806,1.7165553096666597,27.725633913466247,17.29002547551254
26560,2.2882930506020784,9.858096040247467,4.9362571789103064e-05,3.0223710536956787,15.570311784744263,2.568991588157654,0.38925779461860655,3399680,2.2818910871683897,20,18,0.8319659233093262,2.753751754760742,3.578296422958374,64,4,1.7642312572492271,19.75093013084075,,1.5535933946815235,1.925272953758043,25.745972434980036,16.76710269035103
26600,2.279967241920531,9.776360149500684,4.908575810640016e-05,2.925666570663452,15.59018850326538,2.565716251065339,0.3897547125816345,3404800,2.285327670130993,22,23,0.8415651321411133,2.753751754760742,3.488332986831665,64,4,0.8006522707535016,16.891336387779894,,0.7770684286223573,0.8077863618652763,20.28251454572408,15.106293903297018
26640,2.3304421596229075,10.282487028639217,4.8810786822040155e-05,2.8715667724609375,15.681246280670166,2.550817663600302,0.3920311570167541,3409920,2.288764253093596,47,48,0.8900203704833984,2.753751754760742,3.544384717941284,64,4,1.662615271731875,22.85384608324686,,1.0046751030636298,2.3473483442044683,24.233313494632558,22.057645042534592
26680,2.339094488695264,10.371840490434023,4.853766230655277e-05,3.1484079360961914,15.66152048110962,2.5540304370987865,0.3915380120277405,3415040,2.2922008360561987,18,22,0.8395347595214844,2.753751754760742,3.6094768047332764,64,4,1.7264067872098972,22.745657404376455,,1.1659294253906802,2.2116195304949877,26.571272799760997,20.736664208674746
26720,2.288407011702657,9.859219543738455,4.82663889011142e-05,3.0234177112579346,15.71550440788269,2.545257152543989,0.39288761019706725,3420160,2.295637419018802,22,25,0.8453803062438965,2.753751754760742,3.599137306213379,64,4,1.3560673530984124,20.176340551316798,,0.9328933355020188,1.7727715565567586,22.992310060888965,18.603736559658895
26760,2.2781624190509318,9.75873146423388,4.7996970917478325e-05,2.877286195755005,15.724900484085083,2.54373628885495,0.39312251210212706,3425280,2.299074001981405,25,25,0.8454728126525879,2.753751754760742,3.653991222381592,64,4,1.77316846013925,19.783946266868078,,1.3765295548899823,2.281011802633005,24.26011104346455,16.378286269086914
26800,2.316938656568527,10.144570706067865,4.772941263790793e-05,3.0467090606689453,15.756069898605347,2.5387041475070258,0.3939017474651337,3430400,2.3025105849440077,22,21,0.8377504348754883,2.753751754760742,3.5583436489105225,64,4,1.1258195868009282,22.188850404026578,,0.7756966901143661,1.6683224901315956,27.159469621579156,17.21253851182412
26840,2.2818798199295998,9.795076093077238,4.746371831510673e-05,2.981473684310913,49.95114707946777,0.8007824111899493,1.2487786769866944,3435520,2.305947167906611,42,47,0.8879594802856445,2.753751754760742,3.646972417831421,64,4,1.6748861038901266,17.367724118561654,,0.6313397298858383,2.0852330621898796,21.965000693733057,16.38008349598486
26880,2.2810302294790743,9.78675782402771,4.719989217215185e-05,3.0007739067077637,15.700895547866821,2.5476253808614464,0.39252238869667055,3440640,2.309383750869214,28,26,0.8474717140197754,2.753751754760742,3.5468239784240723,64,4,1.330997348956874,18.222376323344353,,0.7596901129988234,1.8796394188589212,25.438565724665548,15.430307083254458
26920,2.315949523076415,10.134541332431795,4.693793840242658e-05,3.180321216583252,15.576393365859985,2.56798856195242,0.38940983414649966,3445760,2.3128203338318167,20,24,0.8434104919433594,2.753751754760742,3.7331736087799072,64,4,1.5595385795135837,21.104454296141476,,1.1599754617765337,1.8717102952671294,28.55961000208494,17.002558820053157
26960,2.3354139998555183,10.333737209623486,4.6677861169553854e-05,3.1116888523101807,16.026484489440918,2.4958686370896923,0.400662112236023,3450880,2.31625691679442,28,25,0.8455643653869629,2.753751754760742,3.569091320037842,64,4,1.8296052898456625,21.288359262004246,,1.2447830088643952,2.271481629542671,26.929176393304687,18.55864483705208
27000,2.292356425896287,9.898234678092557,4.641966460732994e-05,3.654430866241455,15.69454288482666,2.548656580413797,0.39236357212066647,3456000,2.319693499757023,22,21,0.8377504348754883,2.753751754760742,3.527916669845581,64,4,1.8063905019329287,27.31661627799199,,1.550948963522371,2.2521497479082195,28.837934661853055,25.730151782858318
27040,2.3230925653129817,10.207191953540692,4.6163352819658816e-05,3.5467722415924072,16.504276752471924,2.423614230415096,0.41260691881179806,3461120,2.3231300827196257,22,28,0.851102352142334,2.753751754760742,3.5571656227111816,64,4,1.6309978814245374,19.27192866292004,,1.1374005385866308,1.890158730899784,26.157416121021733,17.58398791927827
27080,2.3166456665843724,10.141598883835773,4.590892988048689e-05,3.0356879234313965,15.533793687820435,2.575030981090135,0.3883448421955109,3466240,2.326566665682229,21,30,0.8548870086669922,2.753751754760742,3.602712631225586,64,4,1.5620173059384026,22.987246774363552,,1.4024721317358297,1.776196270758296,26.812689259232936,19.594848133354343
27120,2.263097094371915,9.61281490623778,4.565639983373839e-05,2.8826889991760254,15.756476163864136,2.538638689514595,0.39391190409660337,3471360,2.330003248644832,20,17,0.8300585746765137,2.753751754760742,3.654562473297119,64,4,1.7935601629153686,22.635961009039352,,1.5952038219945033,1.9185758725788817,28.197522924969086,20.23309009675113
27160,2.3091651532799005,10.066017564437745,4.5405766693250814e-05,3.178353786468506,15.686706304550171,2.5499298082987236,0.39216765761375433,3476480,2.3334398316074347,63,55,0.903864860534668,2.753751754760742,3.501945734024048,64,4,1.7691936094291463,20.13263193354562,,1.1424328199180636,2.392884532931091,24.237017160026095,17.993287566248824
27200,2.3399936962872743,10.381171122605073,4.515703444271141e-05,2.8859686851501465,15.852341175079346,2.5232865958551254,0.39630852937698363,3481600,2.336876414570038,21,24,0.8434419631958008,2.753751754760742,3.644312620162964,64,4,1.4391704488845012,20.980939116185315,,0.9892096979811434,2.163990438403969,23.50117924742068,18.70698657742146
27240,2.26749518327415,9.65518602847804,4.491020703559365e-05,3.1957013607025146,51.21006512641907,0.7810964485449201,1.2802516281604768,3486720,2.340312997532641,22,20,0.8358426094055176,2.753751754760742,3.5531091690063477,64,4,1.537551224405949,24.14947117916141,,1.0456092287352206,2.2091383248349805,23.92042632534714,24.33336718924576
